hubspot_id,election_date,state,office_level,office_type,open_seat,incumbent,number_of_opponents,partisan_type,seats_available,n_outreach_rows,viability_score_mean,viability_score_max,latest_outreach,Win,most_common_outreach_type
32797115904,2025-08-26,Alabama,CITY,City Council,0,0,2,Nonpartisan,1.0000000000,1,1.93000000000000,1.9300000000,null,0,null
23800673084,2024-11-05,Texas,Local,School Board,0,1,1,Nonpartisan,0E-10,1,null,null,null,1,null
30394980112,2025-04-01,Ohio,CITY,Town Council,0,1,null,null,4.0000000000,1,null,null,null,0,null
23652770443,2024-11-05,Vermont,CITY,Judge,0,1,6,Partisan,7.0000000000,1,5.00000000000000,5.0000000000,null,1,null
32862645533,2025-05-06,Montana,LOCAL,School Board,0,0,3,Nonpartisan,1.0000000000,1,0.59000000000000,0.5900000000,null,0,null
35726567086,2025-11-04,Washington,COUNTY,null,0,0,9,Nonpartisan,1.0000000000,1,0.48000000000000,0.4800000000,null,0,null
23576977447,2024-11-05,California,LOCAL,School Board,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
37322817290,2025-11-04,North Carolina,CITY,Mayor,0,1,null,Nonpartisan,1.0000000000,1,3.61000000000000,3.6100000000,null,1,null
30542801718,2025-05-20,Oregon,LOCAL,School Board,0,1,3,Nonpartisan,1.0000000000,1,2.40000000000000,2.4000000000,null,1,null
37777711659,2025-10-07,North Carolina,CITY,Town Council,1,0,null,Nonpartisan,1.0000000000,1,2.05000000000000,2.0500000000,null,1,null
37444350370,2025-11-04,Massachusetts,CITY,City Council,0,1,1,Nonpartisan,1.0000000000,1,3.15000000000000,3.1500000000,null,1,null
28306814540,2025-04-01,Illinois,LOCAL,School Board,0,1,5,Nonpartisan,3.0000000000,1,3.52000000000000,3.5200000000,null,1,null
37767706550,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.96000000000000,3.9600000000,null,1,null
25334115410,2024-11-05,Texas,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,2.16000000000000,2.1600000000,null,1,null
22412304659,2024-11-05,Virginia,CITY,Mayor,0,1,1,Nonpartisan,1.0000000000,1,3.24000000000000,3.2400000000,null,0,null
38314651572,2025-11-04,Ohio,CITY,Town Council,0,0,null,Partisan,3.0000000000,1,1.12000000000000,1.1200000000,null,0,null
32174887521,2025-05-06,Massachusetts,LOCAL,Other,0,0,1,Nonpartisan,1.0000000000,1,1.48000000000000,1.4800000000,null,0,null
21345903107,2024-11-05,Virginia,Local,Mayor,0,0,1,Nonpartisan,0E-10,1,null,null,null,0,null
21546060809,2024-11-05,Colorado,Local,Mayor,0,0,1,null,0E-10,1,null,null,null,1,null
39426808187,2025-11-04,New Mexico,LOCAL,City Council,0,0,null,Nonpartisan,1.0000000000,1,0.54000000000000,0.5400000000,null,1,null
23721584279,2024-11-05,Minnesota,CITY,City Council,1,0,2,Nonpartisan,2.0000000000,1,2.41000000000000,2.4100000000,null,0,null
36777795252,2025-08-26,Alabama,CITY,City Council,1,0,8,Nonpartisan,1.0000000000,1,0.59000000000000,0.5900000000,2025-08-23T05:00:00.000,0,text
36618341169,2025-11-04,Massachusetts,CITY,null,0,0,null,Nonpartisan,1.0000000000,1,2.16000000000000,2.1600000000,null,1,null
23053861906,2024-11-05,South Carolina,LOCAL,School Board,1,0,9,Nonpartisan,4.0000000000,1,1.40000000000000,1.4000000000,null,0,null
22426758999,2024-11-05,Iowa,STATE,State House,0,0,1,Partisan,1.0000000000,1,0.50000000000000,0.5000000000,null,0,null
31168262292,2025-04-01,Illinois,Local,Town Council,1,0,2,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
22823193446,2024-11-05,Michigan,LOCAL,School Board,0,0,5,Nonpartisan,2.0000000000,1,1.13000000000000,1.1300000000,null,1,null
25085020016,2024-11-05,Kentucky,LOCAL,School Board,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
23517230351,2024-11-05,Michigan,CITY,Town Council,1,0,0,Nonpartisan,6.0000000000,1,5.00000000000000,5.0000000000,null,1,null
41612668192,2025-11-04,Idaho,LOCAL,School Board,1,0,null,Nonpartisan,1.0000000000,1,1.25000000000000,1.2500000000,null,1,null
32495632815,2025-05-20,Massachusetts,LOCAL,Other,0,1,null,Nonpartisan,1.0000000000,1,3.28000000000000,3.2800000000,null,1,null
25097703286,2024-11-04,California,COUNTY,null,0,0,null,null,0E-10,1,null,null,null,0,null
22738378680,2024-11-05,Oregon,CITY,City Council,0,1,5,Nonpartisan,3.0000000000,1,3.12000000000000,3.1200000000,null,1,null
40344363045,2025-11-04,New Mexico,CITY,Judge,0,0,null,Nonpartisan,1.0000000000,1,0.52000000000000,0.5200000000,null,0,null
28577731619,2025-04-01,Illinois,LOCAL,School Board,1,0,4,Nonpartisan,3.0000000000,1,2.87000000000000,2.8700000000,null,0,null
28687047344,2025-11-04,Georgia,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.66000000000000,1.6600000000,null,0,null
38990046117,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.96000000000000,3.9600000000,null,1,null
37103097181,2025-11-04,Georgia,CITY,null,0,0,null,Nonpartisan,3.0000000000,1,2.36000000000000,2.3600000000,null,0,null
38651885831,2025-11-04,Michigan,CITY,City Council,0,0,8,Nonpartisan,5.0000000000,1,2.41000000000000,2.4100000000,null,0,null
25082307424,2024-11-05,Michigan,LOCAL,Utilities Commissioner,0,0,5,Nonpartisan,4.0000000000,1,1.82000000000000,1.8200000000,null,1,null
23724222836,2024-11-05,Tennessee,CITY,Town Council,0,0,5,Nonpartisan,3.0000000000,1,1.44000000000000,1.4400000000,null,0,null
31262342471,2025-04-01,Illinois,LOCAL,Clerk/Treasurer,1,0,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
23332790033,2024-11-05,Florida,LOCAL,Other,0,1,1,Nonpartisan,1.0000000000,1,3.39000000000000,3.3900000000,null,1,null
30265576559,2025-04-01,Wisconsin,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,1.77000000000000,1.7700000000,null,0,null
37387447725,2025-11-04,North Carolina,CITY,Town Council,0,0,null,Nonpartisan,3.0000000000,1,2.53000000000000,2.5300000000,null,1,null
21979811624,2024-11-05,Michigan,CITY,City Council,1,0,1,Nonpartisan,1.0000000000,1,2.49000000000000,2.4900000000,null,0,null
40758326084,2025-11-04,New Jersey,LOCAL,null,0,0,null,null,null,1,null,null,null,0,null
34503436547,2025-06-10,Maine,CITY,City Council,1,0,2,Nonpartisan,2.0000000000,1,3.52000000000000,3.5200000000,null,1,null
23064947364,2024-11-05,Nebraska,CITY,Town Council,0,1,2,Nonpartisan,3.0000000000,1,4.17000000000000,4.1700000000,null,1,null
38575107075,2025-11-04,North Carolina,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,1.61000000000000,1.6100000000,null,0,null
34510994449,2025-11-04,Ohio,Local,Town Council,0,1,1,Nonpartisan,2.0000000000,1,3.06000000000000,3.0600000000,null,1,null
25243894789,2024-11-05,Maryland,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,1.43000000000000,1.4300000000,null,0,null
40727735816,2025-11-04,Iowa,CITY,City Council,0,0,null,Nonpartisan,3.0000000000,1,2.61000000000000,2.6100000000,null,1,null
35995688451,2025-11-04,Utah,CITY,City Council,0,0,null,Nonpartisan,2.0000000000,1,1.31000000000000,1.3100000000,null,0,null
36947910283,2025-11-04,Georgia,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.38000000000000,1.3800000000,2025-10-22T04:00:00.000,0,text
25140241531,2024-11-05,Michigan,LOCAL,School Board,0,0,4,Nonpartisan,2.0000000000,1,1.37000000000000,1.3700000000,null,0,null
25183265655,2024-11-05,California,LOCAL,Utilities Commissioner,0,0,5,Nonpartisan,2.0000000000,1,1.90000000000000,1.9000000000,null,0,null
19492930317,2024-11-05,Nevada,CITY,City Council,0,0,1,Nonpartisan,2.0000000000,1,4.98000000000000,4.9800000000,null,1,null
35376348929,2025-11-04,Michigan,CITY,City Council,0,0,null,Nonpartisan,6.0000000000,1,2.68000000000000,2.6800000000,null,1,null
23472265903,2024-11-05,Oregon,CITY,City Council,0,1,3,Nonpartisan,3.0000000000,1,3.75000000000000,3.7500000000,null,1,null
23246626638,2024-11-05,California,LOCAL,Utilities Commissioner,1,1,0,Nonpartisan,3.0000000000,1,4.07000000000000,4.0700000000,null,1,null
41223877469,2025-11-04,New Hampshire,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,0.54000000000000,0.5400000000,null,0,null
21001453704,2024-11-05,New York,FEDERAL,Congressional,0,0,4,Partisan,1.0000000000,1,0.07000000000000,0.0700000000,null,0,null
31196339762,2025-04-01,Illinois,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,1.85000000000000,1.8500000000,null,1,null
22994624582,2024-11-05,California,CITY,City Council,1,0,3,Nonpartisan,1.0000000000,1,1.83000000000000,1.8300000000,null,1,null
35146804250,2025-11-04,Washington,CITY,Mayor,1,0,null,Nonpartisan,1.0000000000,1,0.93000000000000,0.9300000000,null,1,null
31317049211,2025-04-01,Wisconsin,LOCAL,School Board,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
33760311397,2025-11-04,Washington,CITY,Town Council,0,1,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
45871140490,2025-11-04,Massachusetts,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.57000000000000,1.5700000000,null,1,null
43300757603,2025-11-04,Kansas,LOCAL,null,0,0,null,null,3.0000000000,1,null,null,null,1,null
40763027370,2025-11-04,Connecticut,City,Town Council,0,0,null,null,4.0000000000,1,null,null,null,1,null
40994605952,2025-11-04,New Jersey,LOCAL,null,0,0,null,null,null,1,null,null,null,1,null
27987908866,2025-04-01,Illinois,LOCAL,School Board,0,0,3,Nonpartisan,3.0000000000,1,2.69000000000000,2.6900000000,null,1,null
40327963773,2025-11-04,Iowa,LOCAL,School Board,0,0,null,null,3.0000000000,1,null,null,null,1,null
38256426350,2025-11-04,Washington,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,0.99000000000000,0.9900000000,null,1,null
20008240674,2024-11-05,Nevada,FEDERAL,Congressional,0,0,6,Partisan,1.0000000000,1,0.05000000000000,0.0500000000,null,0,null
32319251752,2025-05-03,Texas,LOCAL,School Board,0,0,5,Nonpartisan,3.0000000000,1,1.30000000000000,1.3000000000,null,0,null
39121834169,2025-11-04,Ohio,CITY,Town Council,0,0,null,null,null,1,null,null,null,1,null
23299318585,2024-11-05,Minnesota,LOCAL,School Board,0,1,4,Nonpartisan,3.0000000000,1,3.73000000000000,3.7300000000,null,0,null
35561106456,2025-11-04,Washington,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,0.99000000000000,0.9900000000,null,1,null
40839121673,2025-11-04,Iowa,CITY,City Council,0,1,null,Nonpartisan,3.0000000000,1,4.02000000000000,4.0200000000,null,1,null
21873015430,2026-11-03,Arizona,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.59000000000000,1.5900000000,null,1,null
18939656115,2024-11-05,Kentucky,CITY,City Council,0,0,9,Nonpartisan,6.0000000000,1,1.20000000000000,1.2000000000,null,0,null
39851959591,2025-11-04,Georgia,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,1.66000000000000,1.6600000000,null,1,null
37978010007,2025-11-04,North Carolina,CITY,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.96000000000000,3.9600000000,null,1,null
32400827224,2025-05-20,New York,LOCAL,School Board,0,0,null,Nonpartisan,2.0000000000,1,2.11000000000000,2.1100000000,null,0,null
44066634556,2027-05-01,Texas,CITY,null,0,1,3,Nonpartisan,3.0000000000,1,null,null,null,1,null
25077482802,2024-11-05,California,LOCAL,School Board,0,1,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,0,null
40242009694,2025-11-04,Massachusetts,CITY,City Council,0,0,null,null,9.0000000000,1,null,null,null,1,null
35474758168,2025-11-29,Massachusetts,null,null,0,0,null,null,null,1,null,null,null,0,null
41683097901,2025-11-04,Massachusetts,CITY,City Council,1,0,1,Nonpartisan,null,3,null,null,2025-11-03T05:00:00.000,1,text
25319364887,2024-11-05,Michigan,LOCAL,School Board,0,0,4,Nonpartisan,2.0000000000,1,1.37000000000000,1.3700000000,null,0,null
22412448258,2024-11-05,Minnesota,LOCAL,Utilities Commissioner,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
34686138508,2025-11-04,Utah,CITY,City Council,1,0,3,Nonpartisan,2.0000000000,1,1.30000000000000,1.3000000000,null,1,null
23321094208,2024-11-05,Minnesota,COUNTY,County Supervisor,1,0,1,Nonpartisan,1.0000000000,1,1.61000000000000,1.6100000000,null,1,null
40666291890,2025-11-04,Massachusetts,LOCAL,School Board,0,0,null,Nonpartisan,7.0000000000,1,2.29000000000000,2.2900000000,null,0,null
30318558746,2025-03-25,Massachusetts,LOCAL,School Board,0,0,3,Nonpartisan,2.0000000000,1,1.49000000000000,1.4900000000,null,1,null
23753390641,2024-11-05,Maine,LOCAL,School Board,0,0,2,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
36600767610,2025-11-04,Massachusetts,LOCAL,School Board,1,0,8,Nonpartisan,1.0000000000,1,0.65000000000000,0.6500000000,2025-10-24T04:00:00.000,0,text
31207831670,2025-04-01,Illinois,Local,Other,1,0,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
39430582862,2025-11-04,Ohio,CITY,City Council,0,0,null,null,null,1,null,null,null,0,null
38339301229,2025-11-04,Massachusetts,CITY,City Council,0,1,null,Nonpartisan,6.0000000000,1,3.58000000000000,3.5800000000,null,0,null
31081957461,2025-04-01,Wisconsin,LOCAL,School Board,0,1,3,Nonpartisan,3.0000000000,1,4.28000000000000,4.2800000000,null,1,null
22777115810,2024-11-05,Tennessee,CITY,City Council,1,0,5,Nonpartisan,3.0000000000,1,2.07000000000000,2.0700000000,null,1,null
21798782476,2024-11-05,Tennessee,County,School Board,0,1,0,Nonpartisan,0E-10,1,null,null,null,1,null
23466082851,2024-11-05,Arizona,LOCAL,School Board,1,0,5,Nonpartisan,3.0000000000,1,2.70000000000000,2.7000000000,null,0,null
32117567513,2025-05-03,Texas,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,2.32000000000000,2.3200000000,null,1,null
36652175483,2025-11-18,Oklahoma,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,2.02000000000000,2.0200000000,null,0,null
22823347870,2024-11-05,Minnesota,LOCAL,School Board,1,1,4,Nonpartisan,3.0000000000,1,4.06000000000000,4.0600000000,null,1,null
23727859240,2024-11-05,Wyoming,LOCAL,School Board,1,0,5,Nonpartisan,4.0000000000,1,2.52000000000000,2.5200000000,null,1,null
21228721791,2024-11-05,null,Local,City Council,0,0,10+,Nonpartisan,0E-10,1,null,null,null,0,null
22651529273,2024-11-05,New Jersey,Local,Town Council,0,0,8,Nonpartisan,0E-10,1,null,null,null,1,null
31848157204,2025-11-04,Ohio,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,2.12000000000000,2.1200000000,null,1,null
36618653610,2025-08-26,Alabama,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.31000000000000,3.3100000000,null,1,null
36391529100,2025-11-04,Washington,LOCAL,Other,0,1,null,Nonpartisan,1.0000000000,1,2.79000000000000,2.7900000000,null,1,null
32613215037,2025-05-06,Montana,LOCAL,School Board,0,1,0,Nonpartisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
22676796995,2024-11-05,North Carolina,LOCAL,Utilities Commissioner,0,0,1,Nonpartisan,1.0000000000,1,1.98000000000000,1.9800000000,null,0,null
39266949991,2025-11-04,South Carolina,CITY,City Council,0,0,null,null,null,1,null,null,null,0,null
32136766892,2025-05-06,Massachusetts,CITY,Town Council,0,0,8,Nonpartisan,5.0000000000,1,0.90000000000000,0.9000000000,null,0,null
38393224199,2025-11-04,Massachusetts,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.15000000000000,3.1500000000,null,1,null
33368390203,2025-05-20,Oregon,LOCAL,Other,0,1,2,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
38086859043,2025-11-04,Ohio,TOWNSHIP,Town Council,0,1,2,Nonpartisan,2.0000000000,1,3.07000000000000,3.0700000000,null,1,null
35911341354,2025-11-04,Washington,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,2.39000000000000,2.3900000000,null,1,null
29319411616,2025-04-01,Illinois,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.74000000000000,1.7400000000,null,0,null
31032747433,2025-04-01,Illinois,LOCAL,Town Council,1,0,5,Nonpartisan,4.0000000000,1,2.98000000000000,2.9800000000,null,1,null
30433143623,2025-04-01,Mississippi,CITY,Town Council,1,0,1,Nonpartisan,1.0000000000,1,2.52000000000000,2.5200000000,null,1,null
37460046363,2025-11-04,Ohio,CITY,City Council,1,0,10+,Nonpartisan,9.0000000000,1,1.51000000000000,1.5100000000,null,0,null
39183960328,2025-11-04,New Hampshire,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,1.57000000000000,1.5700000000,null,0,null
23628001917,2024-11-05,California,CITY,City Council,1,0,3,Nonpartisan,3.0000000000,1,3.24000000000000,3.2400000000,null,1,null
38758800773,2025-11-04,Ohio,TOWNSHIP,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.07000000000000,3.0700000000,null,0,null
23301378985,2024-11-05,Mississippi,LOCAL,School Board,0,1,1,Nonpartisan,1.0000000000,1,3.50000000000000,3.5000000000,null,1,null
35672140963,2025-11-04,Washington,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,0.99000000000000,0.9900000000,null,0,null
38759452549,2025-11-04,New Mexico,null,City Council,0,0,null,null,null,1,null,null,null,0,null
35379725629,2025-11-04,Ohio,CITY,City Council,1,0,4,Partisan,2.0000000000,1,0.86000000000000,0.8600000000,2025-11-03T05:00:00.000,0,text
35363375632,2025-11-04,Washington,LOCAL,null,0,0,null,Nonpartisan,1.0000000000,1,1.17000000000000,1.1700000000,null,0,null
40103780372,2025-11-04,New Mexico,Local,Mayor,0,1,null,Nonpartisan,1.0000000000,1,1.34000000000000,1.3400000000,null,0,null
22996328752,2024-11-05,Kentucky,CITY,City Council,0,1,6,Nonpartisan,6.0000000000,1,4.28000000000000,4.2800000000,null,1,null
38811481704,2025-11-04,Ohio,TOWNSHIP,Town Council,0,0,null,Nonpartisan,2.0000000000,1,1.49000000000000,1.4900000000,null,1,null
34253978485,2025-11-04,Ohio,LOCAL,Town Council,0,1,null,Nonpartisan,2.0000000000,1,3.06000000000000,3.0600000000,null,0,null
31657737543,2025-05-03,Texas,LOCAL,School Board,0,1,1,Nonpartisan,1.0000000000,1,3.60000000000000,3.6000000000,null,1,null
22070775867,2024-11-05,Indiana,FEDERAL,Congressional,0,0,3,Partisan,1.0000000000,1,0.12000000000000,0.1200000000,null,0,null
42703932738,2025-11-04,Ohio,TOWNSHIP,null,0,1,null,Nonpartisan,2.0000000000,1,3.07000000000000,3.0700000000,null,1,null
22488595996,2024-11-05,Georgia,LOCAL,School Board,0,0,2,Nonpartisan,1.0000000000,1,0.92000000000000,0.9200000000,null,0,null
43254319415,2025-11-04,Ohio,CITY,null,0,0,null,null,null,1,null,null,null,0,null
38554807316,2025-08-26,Alabama,CITY,City Council,0,0,null,Nonpartisan,1.0000000000,1,1.72000000000000,1.7200000000,null,0,null
39501142135,2025-11-04,North Carolina,CITY,null,0,0,null,null,null,1,null,null,null,0,null
22638946075,2024-11-05,New York,STATE,State House,0,0,1,Partisan,1.0000000000,1,0.32000000000000,0.3200000000,null,0,null
38674729523,2025-11-04,Washington,LOCAL,Other,1,0,null,Nonpartisan,1.0000000000,1,1.08000000000000,1.0800000000,null,1,null
22801241734,2024-11-05,California,LOCAL,School Board,0,0,1,Nonpartisan,1.0000000000,1,1.61000000000000,1.6100000000,null,1,null
30942366544,2025-05-20,New York,LOCAL,School Board,0,1,1,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
40828419920,2025-11-04,Iowa,CITY,City Council,0,1,null,Nonpartisan,3.0000000000,1,4.02000000000000,4.0200000000,null,1,null
36908947014,2025-08-26,Alabama,CITY,City Council,0,1,null,Nonpartisan,1.0000000000,1,3.31000000000000,3.3100000000,null,0,null
28376187546,2025-05-03,Texas,LOCAL,null,0,0,1,Nonpartisan,1.0000000000,1,1.54000000000000,1.5400000000,null,0,null
23577017648,2024-11-05,Minnesota,CITY,City Council,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
23241365036,2024-11-05,Ohio,STATE,State House,0,0,1,Partisan,1.0000000000,1,0.11000000000000,0.1100000000,null,0,null
39657242033,2025-11-04,New Jersey,LOCAL,School Board,0,1,null,Partisan,2.0000000000,1,3.82000000000000,3.8200000000,null,1,null
39423965714,2025-11-04,New Mexico,Local,School Board,1,0,4,Nonpartisan,4.0000000000,1,0.92000000000000,0.9200000000,null,1,null
22288694383,2024-11-05,Michigan,STATE,State House,0,0,2,Partisan,1.0000000000,1,0.25000000000000,0.2500000000,null,0,null
22372798844,2024-11-05,Michigan,LOCAL,School Board,0,0,2,Nonpartisan,3.0000000000,1,4.99000000000000,4.9900000000,null,1,null
19339483996,2024-11-05,New York,STATE,State Senate,1,0,2,Partisan,1.0000000000,1,0.18000000000000,0.1800000000,null,0,null
39122126625,2025-11-04,Texas,CITY,City Council,0,0,null,null,null,1,null,null,null,1,null
23396561474,2024-11-05,Minnesota,CITY,City Council,0,1,0,Nonpartisan,2.0000000000,1,5.00000000000000,5.0000000000,null,1,null
25072861970,2024-11-05,California,CITY,City Council,0,0,1,Nonpartisan,1.0000000000,1,1.83000000000000,1.8300000000,null,0,null
36719560549,2025-08-26,Alabama,CITY,City Council,1,0,null,Nonpartisan,1.0000000000,1,1.72000000000000,1.7200000000,null,1,null
23660215955,2024-11-05,California,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,1,2.52000000000000,2.5200000000,null,1,null
22163529728,2024-11-05,Arizona,LOCAL,School Board,0,1,4,Nonpartisan,3.0000000000,1,3.74000000000000,3.7400000000,null,1,null
35375861266,2025-11-04,Michigan,CITY,City Council,0,0,null,Nonpartisan,7.0000000000,1,2.68000000000000,2.6800000000,null,1,null
23140610118,2024-11-05,Minnesota,LOCAL,School Board,0,1,2,Nonpartisan,3.0000000000,1,5.00000000000000,5.0000000000,null,1,null
42907526995,2025-11-04,Iowa,CITY,null,1,0,3,Nonpartisan,2.0000000000,1,2.61000000000000,2.6100000000,null,0,null
23285790344,2024-11-06,Arkansas,Local,City Council,0,0,1,Nonpartisan,0E-10,1,null,null,null,1,null
38387296676,2025-11-04,North Carolina,CITY,Mayor,0,0,null,Nonpartisan,null,1,null,null,null,0,null
38959454995,2025-11-04,Colorado,LOCAL,School Board,1,0,1,Nonpartisan,1.0000000000,2,1.95000000000000,1.9500000000,2025-10-16T06:00:00.000,1,text
32109034850,2025-05-03,Texas,CITY,City Council,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
41038199174,2025-11-04,Oklahoma,null,Other,0,0,null,null,null,1,null,null,null,0,null
35240216376,2025-11-04,Michigan,CITY,Clerk/Treasurer,0,1,null,Nonpartisan,1.0000000000,1,3.45000000000000,3.4500000000,null,1,null
35284524550,2025-11-04,Washington,LOCAL,Other,0,1,null,Nonpartisan,1.0000000000,1,2.79000000000000,2.7900000000,null,1,null
23794129764,2024-11-05,Minnesota,CITY,City Council,1,1,0,Nonpartisan,2.0000000000,1,3.88000000000000,3.8800000000,null,1,null
38046467743,2025-11-04,North Carolina,LOCAL,School Board,0,0,null,Nonpartisan,3.0000000000,1,2.33000000000000,2.3300000000,null,0,null
36989238074,2025-11-04,Kansas,LOCAL,School Board,1,0,null,Nonpartisan,1.0000000000,1,1.15000000000000,1.1500000000,null,1,null
41062173086,2025-11-04,South Carolina,CITY,null,0,0,null,null,null,1,null,null,null,0,null
23841494680,2024-11-05,Rhode Island,CITY,Town Council,0,1,0,Partisan,1.0000000000,1,4.99000000000000,4.9900000000,null,1,null
19731879002,2024-04-02,Missouri,CITY,Mayor,0,0,3,Nonpartisan,1.0000000000,1,0.66000000000000,0.6600000000,null,0,null
28707659781,2025-11-04,New Mexico,LOCAL,null,0,0,null,Nonpartisan,1.0000000000,1,0.68000000000000,0.6800000000,null,0,null
32682040098,2025-05-03,Texas,CITY,City Council,0,1,0,Nonpartisan,1.0000000000,1,5.00000000000000,5.0000000000,null,1,null
19044952448,2024-11-05,Hawaii,Local,Town Council,0,0,1,Nonpartisan,0E-10,1,null,null,null,0,null
